"date","close","volume","open","high","low"
"2010/04/23","38.6900","198906390.0000","38.2843","38.8828","38.1428"
"2010/04/22","38.0671","197849809.0000","36.8914","38.1071","36.6000"
"2010/04/21","37.0314","245072944.0000","36.9721","37.1786","36.5328"
"2010/04/20","34.9414","177792843.0000","35.5057","35.6071","34.7078"
"2010/04/19","35.2957","141571402.0000","35.2900","35.4128","34.5386"
"2010/04/16","35.3428","187514026.0000","35.5100","35.8771","34.9357"
"2010/04/15","35.5600","93876048.0000","35.1114","35.5757","35.0728"
"2010/04/14","35.0986","100827750.0000","35.0400","35.1157","34.8671"
"2010/04/13","34.6328","76184103.0000","34.5514","34.6857","34.4443"
"2010/04/12","34.6128","83236885.0000","34.6000","34.7243","34.5443"
"2010/04/09","34.5414","83443105.0000","34.4900","34.5557","34.3514"
"2010/04/08","34.2786","142899723.0000","34.3486","34.5057","34.0057"
"2010/04/07","34.3714","156909177.0000","34.2457","34.5600","34.0943"
"2010/04/06","34.2200","111431983.0000","34.0286","34.3200","33.8571"
"2010/04/05","34.0700","170363601.0000","33.5678","34.0728","33.5386"
"2010/04/01","33.7100","150568295.0000","33.9271","34.1043","33.2500"
"2010/03/31","33.5714","107438412.0000","33.6414","33.8014","33.4943"
"2010/03/30","33.6921","131326339.0000","33.8004","33.9257","33.4643"
"2010/03/29","33.1986","130887089.0000","33.2857","33.4100","33.0886"
"2010/03/26","32.9857","159986658.0000","32.7071","33.1357","32.6500"
"2010/03/25","32.3786","135463131.0000","32.9886","32.9957","32.3214"
"2010/03/24","32.7671","149419805.0000","32.5200","32.8857","32.5014"
"2010/03/23","32.6228","150384825.0000","32.2343","32.6828","32.0143"
"2010/03/22","32.1071","113828294.0000","31.4957","32.2857","31.4500"
"2010/03/19","31.7500","139669082.0000","32.1128","32.1771","31.6043"
"2010/03/18","32.0928","85156076.0000","32.0143","32.1428","31.8014"
"2010/03/17","32.0171","112501374.0000","32.1286","32.3500","31.8957"
"2010/03/16","32.0643","111581993.0000","32.0257","32.1400","31.7871"
"2010/03/15","31.9771","123005437.0000","32.1971","32.2143","31.4643"
"2010/03/12","32.3714","103841951.0000","32.4814","32.5328","32.2500"
"2010/03/11","32.2143","101209110.0000","31.9871","32.2143","31.9028"
"2010/03/10","32.1200","148907755.0000","31.9757","32.2114","31.8857"
"2010/03/09","31.8600","229908139.0000","31.1871","32.1428","31.1271"
"2010/03/08","31.2971","107326832.0000","31.4300","31.4414","31.1786"
"2010/03/05","31.2786","224647427.0000","30.7057","31.3857","30.6614"
"2010/03/04","30.1014","89591907.0000","29.8971","30.1314","29.8043"
"2010/03/03","29.9043","92846488.0000","29.8486","29.9814","29.7057"
"2010/03/02","29.8357","141486282.0000","29.9900","30.1186","29.6771"
"2010/03/01","29.8557","137312041.0000","29.3928","29.9286","29.3500"
"2010/02/26","29.2314","126742668.0000","28.9114","29.3100","28.8571"
"2010/02/25","28.8571","166204690.0000","28.1971","28.9800","28.1271"
"2010/02/24","28.6651","115019695.0000","28.3186","28.7771","28.2628"
"2010/02/23","28.1513","143761703.0000","28.5714","28.7614","27.9586"
"2010/02/22","28.6308","97607889.0000","28.9057","28.9286","28.4557"
"2010/02/19","28.8100","103810451.0000","28.8371","29.0286","28.7300"
"2010/02/18","28.9897","105298302.0000","28.8043","29.1271","28.7028"
"2010/02/17","28.9357","108691903.0000","29.1700","29.1871","28.6943"
"2010/02/16","29.0571","135631411.0000","28.8486","29.0986","28.7886"
"2010/02/12","28.6257","160883708.0000","28.3014","28.8057","27.9286"
"2010/02/11","28.3814","136569551.0000","27.8400","28.5357","27.7228"
"2010/02/10","27.8737","92309448.0000","27.9843","28.0857","27.7514"
"2010/02/09","28.0271","158104077.0000","28.0600","28.2143","27.8214"
"2010/02/08","27.7314","119140456.0000","27.9557","28.2686","27.7143"
"2010/02/05","27.9228","212342054.0000","27.5178","28.0000","27.2643"
"2010/02/04","27.4357","188974717.0000","28.1043","28.3386","27.3671"
"2010/02/03","28.4614","153524396.0000","27.8814","28.6000","27.7743"
"2010/02/02","27.9800","174456782.0000","27.9871","28.0457","27.6257"
"2010/02/01","27.8186","186856796.0000","27.4814","28.0000","27.3286"
"2010/01/29","27.4376","311050273.0000","28.7257","28.8857","27.1786"
"2010/01/28","28.4700","292824088.0000","29.2757","29.3571","28.3857"
"2010/01/27","29.6977","430233079.0000","29.5500","30.0828","28.5044"
"2010/01/26","29.4200","464983189.0000","29.4214","30.5300","28.9400"
"2010/01/25","29.0107","256160737.0000","28.9300","29.2428","28.5986"
"2010/01/22","28.2500","219017256.0000","29.5400","29.6428","28.1657"
"2010/01/21","29.7246","151730436.0000","30.2971","30.4734","29.6014"
"2010/01/20","30.2464","152695456.0000","30.7014","30.7928","29.9286"
"2010/01/19","30.7200","182179955.0000","29.7614","30.7414","29.6057"
"2010/01/15","29.4186","148455485.0000","30.1328","30.2286","29.4100"
"2010/01/14","29.9186","108115592.0000","30.0157","30.0657","29.8600"
"2010/01/13","30.0928","151055775.0000","29.6957","30.1328","29.1571"
"2010/01/12","29.6743","148302744.0000","29.8843","29.9671","29.4886"
"2010/01/11","30.0157","115271835.0000","30.4000","30.4286","29.7786"
"2010/01/08","30.2828","111804664.0000","30.0428","30.2857","29.8657"
"2010/01/07","30.0828","119094816.0000","30.2500","30.2857","29.8643"
"2010/01/06","30.1386","137494251.0000","30.6257","30.7471","30.1071"
"2010/01/05","30.6257","150324555.0000","30.6571","30.7986","30.4643"
"2010/01/04","30.5728","122786757.0000","30.4900","30.6428","30.3400"
"2009/12/31","30.1046","87907426.0000","30.4471","30.4786","30.0800"
"2009/12/30","30.2343","102705781.0000","29.8328","30.2857","29.7586"
"2009/12/29","29.8714","110755363.0000","30.3757","30.3886","29.8186"
"2009/12/28","30.2300","160784168.0000","30.2457","30.5643","29.9444"
"2009/12/24","29.8628","125222058.0000","29.0786","29.9071","29.0500"
"2009/12/23","28.8714","86118086.0000","28.7500","28.9114","28.6871"
"2009/12/22","28.6228","87148416.0000","28.4914","28.6928","28.3800"
"2009/12/21","28.3186","152166116.0000","28.0071","28.5357","27.9528"
"2009/12/18","27.9186","151863506.0000","27.5957","27.9290","27.5143"
"2009/12/17","27.4086","96720359.0000","27.7514","27.8571","27.2857"
"2009/12/16","27.8614","88203036.0000","27.8714","28.0714","27.7928"
"2009/12/15","27.7386","104742851.0000","27.9757","28.2157","27.6100"
"2009/12/14","28.1400","123034697.0000","27.9100","28.2043","27.5086"
"2009/12/11","27.8100","107241432.0000","28.2543","28.2857","27.6328"
"2009/12/10","28.0614","122237397.0000","28.5000","28.5286","28.0171"
"2009/12/09","28.2571","170359961.0000","27.3257","28.3086","27.1871"
"2009/12/08","27.1243","172136212.0000","27.0514","27.4786","26.9571"
"2009/12/07","26.9928","178153973.0000","27.6171","27.6814","26.9543"
